target,text
0,"@ozdj Fanks! Had so much fun with Mr Jansz, he's lovely! Sorry there was no demo  gave my crumble to the staff! #SSMTUP"
0,@Michael_Castro  please look at this my friend painted it she worked so harddd  http://twitpic.com/6dbxk
0,Why am I stuck up with this stupid Exception???? 
4,@trmndsblndtte Is that @taracuda in the pic on the left? 
0,Mowing the lawn sucks 
0,"@littyblive yeah, your blog is still messed up  but I'm spreading the video of our nightmare tstorms from a couple weeks ago."
0,I guess the bestie and Ismael hate me and Rachel now hahaah. Stupid Wayne wouldn't finish the story 
0,"After a night of cat pee-cleaning and Law and Order SVU, I can say: I'm back home! Now if only it wasn't so FUCKING HOT. Goddamn Orlando. "
0,"I'm in a time warp, listening to The Carter (The original) Weezy WTF happened to you? "
4,@ashley_eastwest Lmao yeah you are slow 
0,"friday night..no plans, no hubby, just got my trees and henny and cablevision.. sweeeeet  . feel free to tweet twiqqaz"
4,@benshephard your interview with the PM was hilarious! &quot;But people aren't interested in other countries&quot; very good 
4,"Great morning so far, cleaned house &amp; then had a life-changing devotional time. I'm ready to start the day "
0,So I am at home bored cause the rain ruined my plans!!!  When is summer coming?
0,@nicolepennell I am lost. Please help me find a good home. 
0,@DJKidFamous bein bored and tired 
4,went to see Angles and Demonds today with Momma Kay pretty good movie 
4,"@denisefarabee: thanks, so much "
0,Super stressed. Can't find my buddy passes to fly back home tomorrow. 
0,Throwing up all night and not sleeping at all means i will be so cranky for jakes wedding today 
0,@adiasimone yay for eating again! buuut. i'm jealous you got chick-fil-a. the nearest chick-fil-a is 58 miles away in WISCONSIN 
4,"I cannot fail, I know I am great! @ the studio still "
4,amsterdam is treating me like a king already! 
0,very very sick  fml
4,@mongey91 Good luck 
4,classes start up agian june 8th 
4,@turtledip I miss u guys too 
4,No school tomorrow because my class is goin shopping to dublin  Whooo.!
4,@JeepersMedia Hugs for Mike! *hugs* I finally got a Twtter account today! 
0,I really need more positive people in my life! Negativity and stress is really starting to bring me down 
0,chiptole actually let me down. Rushed prep + Super fast eating = 
4,City councilwoman! Whoop whoop!  4 and a half more days...
0,Watching reality bites alone on a sat nite  so fitting
0,teacher race started. peel Park out hydraulic failure.failure.  #cmim
0,@DonnaSpeaks I dont know  I didnt even realize it was gone  let me put it up again...darn twitter!
0,bad day 
0,INSOMNIA!! .... sleep where are u? ... I miss U 
4,@islandbesos GIRRL YOU don't SLEEP....LOL~ XOXO 
4,@frequ3ntliblond yup! you need to take a huge group pic!!! 
0,@lighttripper went 2 khansama &amp; had great lunch &amp; got me churan ki goli 
0,AAAAAAAAAMMMMMMMMMMMMMMMYYYYYYYY  COMR BACK   TEAR TEAR TEAR
0,Getting ready for work! 
0,@mangopickle i like stab movies.... idk  im scared of paranormal shit
0,Gettting @honorsociety tickets for my sisssyyyy since I won't be home for it 
0,@itsthenew 
0,"@brooding_soul I'd be having a nervous breakdown if my iPod died. I'm sorry, that really blows. "
4,@PeterPanik I sure have to agree with that statement to some extend   have fun bitching I gotta go write :p
4,@mileycyrus http://twitpic.com/5avh0 -  i love the view. Great music.
4,@linpo383 Lin Po! Are you finished editing round one of the DD's? I have so much stuff to add but I am waiting for your edits. 
0,"It. Is. So. Darn. Hot. In the sun, I think I got sunburn "
4,@camatie Fuck yea sister. Oh yea i went there. And i would do that to if we got 50%coupon 
4,"@leprincerebelle Thanks! Also, looking forward to an e-mail about an arrangement idea...? "
4,@ThrivingIvory. you guys are amazinggg! 
0,I wanna im home. At the nature preserve for 4 more hours. 
0,"drank 2 nights in a row, but didn't get high even once "
4,@r_finklea i bet you wont got to bed soon!!! I love you daddy 
0,knows full well that the sun is shining ... but there's work to be done too 
4,@LBj34 too quick 
0,@capehartjason it suckssss! And its sooo hot out so it makes it worse! 
0,@geminianeyes Even thinking about it now makes me queezy  No more talk about PCM or I'll puke on my desk. :p
0,loneliness ends in 2 days. and responsibility doubles. I was never good at responsibility 
4,@chuckk_ I wish!!! have fun playing hooky 
0,@littleroot are you okay? 
4,going to the pooooool 'party'....not swimming though.;; game tonight.. : lets go magic!  
0,waiting on my brownies to get done..heading to chadleys later for some fun!! wish i could see my baby today 
0,@jayfrechette oh gosh.. i just realised that there is no new co-op today !     and i was waiting and waiting lol
4,"Am home with the family, wet cos of the rain, got a call from dad on the bus cos my mum got worried that i wasnt home yet isnt she sweet "
0,"at curtin, but we lost touch ages ago... &amp; he doesn't seem to have facebook "
0,@dollface13 you still feel like crap! I just throw up! 
4,wildwindart @grader @seandeardorff @QueenRania @Zaraa_x @ReTwtr @GetMeFollowers MORE BIG THANK YOU'S!!! 
0,i'm feeling the hurt today lemme tell ya what. volunteering for habitat for humanity was good but Im so sore today and it was 100 deg out 
0,I think I dont know how to use this. hmm 
4,@PaterzAttack I'm sure she won't mind 
0,First exam a week today-i have soooo much to learn 
4,"@Meh_L_ee_ haha yeah its just a bunch of boxes, luckily i figured how to change it back. "
4,Taking a shower - Then vivaldis W some friends (ice-cream) 
0,"So hungry.  do not like. Giving up on fixing this because I feel horrid and just want to sleep. I'll hand it it, but hate all of it. :/"
0,I'm craving Sushi and Jamba Juice!!!  I miss LA
4,worked out.  hubby says it's working--even if scales don't agree 
4,@jun6lee get paid work obvi!  
0,"@Alliah  I dig the car too, but I am going to have to drive 3hrs to test drive one "
4,@terrysimpson Haha. My mother? You mean @dolcedebbie? I wish she was my mom  My real mom is a vegetarian = no fun.
0,@ScorpioEyes10 @MrYeah83 i thought it was comin out this summer 
0,Paying bills suck!!  it's time to win a poker tournament or win the lotto...I'll take my chances w/ the lotto! Ha! As if...btw da wsop ...
4,Happy belated Mother's Day everyone!  It was nice seeing you mom!;)  Thank you for being so unique 
4,had fun today w/ the famski... and did alil' shopping 
4,@xxandip Love that bag......!!! Enjoy the gym and your pineapple 
4,eating maccas 
4,@ellencrimitrent Ah! Then they deserve a glass cabinet 
0,@farley1992 i miss it miles more  
0,"Looks like it's gonna downpour any second....of course it is, so I can trek in the rain on the commute home!  Soggy, I'm always soggy "
4,"@GODSWILL7 yes, it's annoying!!   I guess they do it that way so that a million votes don't come in all at once!!"
4,Ain't nothin' like a little Keith Urban with the windows down on a day like this 
0,I feel like I haven't seen most of my friends in ages. What the eff? 
4,@jlfang Read about you in the papers today!! Hur hur. 
0,@EMPTYJUICEBOXES   remember this:  everything ALWAYS has a way of working itself out.  Think POSITIVE Empty J.  HUGS
0,Black keys just made me cry 
4,@moneekahh WTF ARE PIZZA FRIES. jess's's's's 21st 
0,Just took a pic with ricky williams.. and he doesn't have dreads anymore 
0,at elizabeth's graduation! This is gonna be so sad 
0,"PS- I'm ALWAYS on twitter.....2 bad nobody reads mine  or even cares :,,,("
0,at worthy park : theres no fair 
4,Chisinau jaunty party is over. It was cool... 
4,@jonasbrothers iloveloveloveyou! 
0,I am soooooooooooo pissed I can't go to BAMBOOZLE  ..ohh mom....but on the brightside I have TETRIS... No not good enough
4,"Logan is a church camp...I am working late and dreading AUGUST...IT WAS HOT TODAY, but always colder than "
4,Good Morning/Good Afternoon or Good Evening depending what time zone your in 
0,@JanSimpson I rember watching tht episode on TV  lol .That vid was originally posted on YouTube about 8 months ago.True though 
0,"hmm, I have tweeter's block. "
0,@porkyosogorjus I hate Monday mornings 
0,Soonercon is packing up to go  Im sad but then again I am so tired...Too long of a weekend.
0,@RedemptionMiah I didn't know we had a vegan hot dog stand!!  Where is it?  Utah County is not so good for vegan stuffs 
4,Had lunch in Marche for my bday celebration.  2 thumbs up for the good food. We'll definitely go back there to try the other dishes. 
4,@mikecj I was going to say that I wasn't working on anything - then I went and updated my work twitter so I guess &quot;updating work twitter&quot; 
0,@yung_chris I never said you wasn't i was just pointing out the truth! It's okay for dudes but not for girls.. fckin double standard! 
4,"@Brianaislove LOL. thats from Two and a Half Men, silly! Still funny tho. "
0,Bring your mom to work day! LOL . please pray healing for my arm. It is especially sore lately. 
4,@cameraboy56 aww well im sure your time will come round again soon 
4,"working on new items, prepping for the photoshoot on saturday. my newest veil style reminds me of a ghost from pacman "
0,Ok so I have class on my birthday also have a fitting for a friend and its supposed to rain can forget have to sketch all on the big 21 
4,@vbozsoki im pretty sure i just got u a new follower!! Check who is it and say hi  
4,"Oh shit, is pong going down tonight? i think so "
4,@TherealWill thanx a mil 4 the follow! 
0,@jeffswarens  theres no more room under my bed! 
4,"Woooooooooooooooooo x) Goodmood today  Had a good, yet lazy day &quot;)"
4,Good morning little star on my shoulder! I thought it would hurt cause I sleep on that side but nope! 
4,"Dear @SFBart, when I am sitting on your car seat &amp; a homeless guy yells at me randomly, do I cry to myself or do I cry in a tweet to you? "
4,watching my children play the wii while listening to izzie fuss 
4,"@2mbrand easy on your purpose, you may need it some day! "
0,@settlingbones   how come?
0,missin all my friends from church 
4,"damn, why isn't hot topic in canada.. the clothes will prob be here soon anyways. NEW MOONT TRAILRE WAS GOOD.  &lt;3 good job Chris Weitz "
4,I love being a total creepster with @sydneysaurusrex. 
0,"@raphaellochan Didn't even look at specs. All outer beauty, I'm so shallow "
0,My mom didn't send me a card or gift in time for my birthday.   My dad did though!!  &lt;3 him!!
4,"@teresanguyen yup, as she said...I'll be happy to take questions while she is MIA...intern promoter  Hit me up!"
0,@TheEllenShow have a great show! Can't wait to see it on youtube! Some1 pls post it? we can't get it where we are  thanks!
0,Waiting on the tarmac at LHR.  No place to park the plane 
4,"@AbusiveBear oh, i am... i am.  *winks*"
4,"participating in my favorite summer activity...reading  i'm a geek, i know"
4,Baking vanilla cupcakes with @monicarecto. 
4,@JosephTheGreat Hows the job going ?are you running the company yet ? 
4,"&quot;you should go over to iraq dressed like a clown, they're not going to be looking for a clown.&quot; yeah porter...okay then. "
4,going to lunch with friends 
0,"Starving, but no food here and I think Lee and I are gonna get chinese later. Need dinnerrrrrrrrr. "
0,is back early from the camping trip via the drop in centre...Mrs Beano and the boys have flu 
0,Gay fiesta in the Motz street in Berlin! Today and tomorrow! And I have to work 
4,"I was right, street market + rain = not a good idea! Am at home now with the fire on and a bacon sandwich yummmmm "
4,Heading to bed! I have a loooong drive tomorrow! 
0,Ugh we switched classes in gym so now I have a teacher who makes me take my bracelets off 
0,"i guess no more love for me! ok im gonna go eat my taco bell i had to go, and watch my tv shows! "
4,can't be arsed to get out of bed  hello sunshine 
4,@drkiki we won't but it was lovely seeing you. Can't wait to see what comes of all your filming 
4,surprise birthday party for daddy and mommy?i think so 
0,only got a week left before gettin' exiled down south.. 
0,FACT: Alex Can't Go To TGP 
0,"I hate hospitals. Everything is so white it's disturbing, "
4,@ideal808 yes! it was very well done! 
0,I have lost a memory card! oh-noes 
